edm_02.wav,0.15
105.93269841269841,0.2551524341106415,bass
106.16489795918368,0.2811625003814697,high
106.6292970521542,0.24252761900424957,bass
106.86149659863946,0.31002530455589294,bass
107.09369614512471,1.0,high
107.33750566893424,0.4551981985569,bass
107.5697052154195,0.7382712960243225,bass
107.77868480725624,0.3794127106666565,high
107.80190476190477,0.15805409848690033,high
108.03410430839003,0.2551082372665405,high
108.27791383219954,0.17318083345890045,bass
108.5101133786848,0.2381410002708435,bass
108.74231292517007,0.614022970199585,high
108.97451247165533,0.3220214545726776,bass
109.43891156462585,0.5040407180786133,high
109.67111111111112,0.62922602891922,high
109.91492063492063,0.40658971667289734,bass
110.15092970521542,0.33899083733558655,bass
110.38312925170068,0.45209595561027527,bass
110.61532879818594,0.3787333071231842,bass
110.8475283446712,0.8475435376167297,high
111.09133786848072,0.2948633134365082,high
111.32353741496598,0.18628057837486267,bass
111.55573696145125,0.1974223405122757,high
111.77632653061224,0.6164557933807373,high
112.03174603174602,0.1516188532114029,bass
112.49614512471655,0.30525073409080505,bass
112.72834467120181,0.7402904629707336,high
112.96054421768707,0.15512672066688538,bass
113.19274376417233,0.1842082440853119,bass
113.4249433106576,0.518264889717102,bass
113.65714285714286,0.6688476800918579,bass
114.13315192743764,0.41257044672966003,bass
114.3653514739229,0.8088330626487732,bass
114.59755102040816,1.0,high
114.82975056689342,0.6042367815971375,bass
115.07356009070295,0.4052225649356842,high
115.3057596371882,0.17367886006832123,bass
115.53795918367346,0.4073600172996521,bass
115.77015873015873,0.38471856713294983,bass
116.00235827664399,0.338973730802536,high
116.23455782312925,0.33209580183029175,bass
116.71056689342403,0.3401150703430176,bass
116.94276643990929,0.3835541903972626,bass
117.17496598639455,0.3595536947250366,bass
117.88317460317461,0.32354387640953064,bass
118.11537414965986,0.3267706334590912,bass
118.34757369614512,0.48394352197647095,high
118.57977324263038,0.27674600481987,high
118.82358276643991,0.3039752244949341,bass
119.05578231292517,0.45525842905044556,high
119.28798185941044,0.21157535910606384,bass
119.75238095238095,0.4638364017009735,high
120.22058956916099,0.594516396522522,bass
120.46439909297052,0.23920001089572906,bass
120.60371882086167,0.24494920670986176,high
120.69659863945579,0.22615094482898712,bass
120.92879818594105,0.3705071210861206,bass
121.16099773242631,0.28718283772468567,bass
121.39319727891156,0.17228831350803375,bass
121.62539682539682,0.15778449177742004,bass
121.86920634920635,0.5430372357368469,bass
122.10140589569161,0.9881903529167175,bass
122.33360544217688,0.9964682459831238,high
122.56580498866214,0.4218669533729553,high
122.7980045351474,0.6038271188735962,high
123.04181405895692,0.40562307834625244,bass
123.27401360544218,0.5923500657081604,bass
123.35528344671202,0.3462378680706024,high
123.50621315192744,0.7439579367637634,bass
123.7384126984127,0.4009385108947754,high
123.97061224489796,0.43770748376846313,high
124.21442176870748,0.5055798888206482,high
124.44662131519274,0.38963186740875244,high
124.678820861678,0.4284653067588806,bass
124.91102040816327,0.4766409397125244,bass
125.14321995464853,0.3567594885826111,high
125.38702947845805,0.23484429717063904,bass
125.61922902494331,0.7832951545715332,bass
125.85142857142857,1.0,high
125.88625850340136,0.1600547432899475,bass
126.08362811791383,0.3428521454334259,bass
126.3158276643991,0.8544962406158447,bass
126.36226757369614,0.19619178771972656,high
126.54802721088436,0.31018301844596863,bass
126.79183673469387,0.29488497972488403,bass
127.02403628117914,0.46727898716926575,bass
127.11691609977325,0.15847893059253693,high
127.2562358276644,0.6472601890563965,high
127.48843537414966,0.4403158128261566,high
127.72063492063492,0.21843074262142181,high
127.96444444444444,0.3571319878101349,bass
128.19664399092972,0.34807777404785156,bass
128.42884353741496,0.3929333984851837,bass
128.66104308390024,0.2749071419239044,bass
128.90485260770976,0.23911362886428833,bass
129.137052154195,0.19797390699386597,bass
129.36925170068028,0.3317321538925171,bass
129.60145124716553,0.5945717096328735,bass
129.8336507936508,0.5282911658287048,high
130.0696598639456,0.5556459426879883,bass
130.30185941043084,0.2667796015739441,bass
130.82430839002268,0.1809215098619461,bass
131.03328798185942,0.4425401985645294,high
131.36997732426303,0.16742081940174103,bass
131.76471655328797,0.19523045420646667,bass
131.98530612244897,0.3019554316997528,high
132.20589569160998,0.18269020318984985,bass
132.31038548752835,0.22988411784172058,high
132.41487528344672,0.8191366791725159,high
132.87927437641724,0.5313522219657898,high
133.12308390022676,0.5320077538490295,high
133.355283446712,0.7118353247642517,high
133.58748299319728,0.2053072303533554,high
133.81968253968253,0.7289459109306335,high
133.97061224489795,0.5589549541473389,high
134.06349206349205,0.4189109802246094,high
134.20281179138323,0.7239173054695129,bass
134.29569160997733,0.5703933835029602,high
134.76009070294785,0.8002871870994568,high
134.9922902494331,0.527608335018158,high
135.22448979591837,0.9466031193733215,high
135.5263492063492,0.15413540601730347,bass
135.6888888888889,0.5116307139396667,high
135.93269841269841,0.20366452634334564,high
136.0952380952381,0.20149554312229156,bass
136.16489795918366,1.0,high
136.4087074829932,0.22665998339653015,bass
136.6292970521542,0.5469819903373718,high
136.87310657596373,0.5939471125602722,high
137.10530612244898,0.8166041970252991,high
137.33750566893423,0.25303152203559875,bass
137.5697052154195,0.7081360816955566,high
137.72063492063492,0.37333422899246216,bass
137.81351473922902,0.4032624363899231,high
137.95283446712017,0.38086801767349243,high
138.03410430839003,0.5560999512672424,high
138.26630385487528,0.21683244407176971,bass
138.51011337868482,0.5863998532295227,high
138.74231292517007,0.3680367171764374,high
138.97451247165532,0.47730880975723267,high
139.21832199546486,0.31299275159835815,bass
139.4505215419501,0.48542097210884094,high
139.84526077097505,0.15956488251686096,bass
139.91492063492063,0.6361262798309326,high
140.15092970521542,0.20226308703422546,bass
140.3831292517007,0.6632718443870544,high
140.61532879818594,0.5030843615531921,high
140.8475283446712,0.8134987354278564,high
141.09133786848074,0.16643011569976807,high
141.32353741496598,0.8330260515213013,high
141.4744671201814,0.4041510820388794,high
141.55573696145126,0.6440349221229553,high
141.70666666666668,0.8367962837219238,high
141.7879365079365,0.9539670944213867,high
142.2639455782313,0.5314587950706482,high
142.49614512471655,0.6770128011703491,high
142.72834467120182,0.8447074294090271,high
143.19274376417235,0.4123731553554535,high
143.43655328798187,0.27018219232559204,high
143.6687528344671,0.6854645013809204,high
144.13315192743764,0.582061767578125,high
144.3653514739229,0.6537830829620361,high
144.59755102040816,1.0,high
144.84136054421768,0.2969682812690735,bass
145.07356009070295,0.9038445949554443,high
145.2128798185941,0.2220669835805893,high
145.3057596371882,0.15797962248325348,bass
145.45668934240362,0.3651244640350342,bass
145.53795918367348,0.5637125372886658,high
145.77015873015873,0.1668507307767868,bass
146.002358276644,0.6721125841140747,high
146.24616780045352,0.3018415868282318,bass
146.47836734693877,0.354684054851532,high
146.72217687074829,0.16639211773872375,bass
146.7802267573696,0.24707520008087158,bass
146.9427664399093,0.38634833693504333,high
147.1865759637188,0.22619113326072693,bass
147.40716553287982,0.5387712717056274,high
147.65097505668933,0.22273866832256317,high
147.8831746031746,0.259979248046875,high
148.11537414965986,0.4514691233634949,high
148.34757369614513,0.4916965067386627,high
148.59138321995465,0.48838216066360474,high
148.8235827664399,0.7463594675064087,high
148.97451247165532,0.34621527791023254,bass
149.05578231292517,0.6886932253837585,high
149.2067120181406,0.3549044728279114,bass
149.28798185941042,0.8006026744842529,high
149.5201814058957,0.31641897559165955,high
149.76399092970522,0.5706791877746582,high
150.220589569161,0.493787556886673,high
150.46439909297052,0.4069385230541229,high
150.69659863945577,0.454190194606781,high
150.8475283446712,0.22515824437141418,bass
150.92879818594105,0.586402952671051,bass
151.07972789115647,0.26608431339263916,bass
151.1609977324263,0.45183730125427246,high
151.40480725623584,0.2654784917831421,high
151.6370068027211,0.3423321843147278,high
151.86920634920634,0.5235790014266968,bass
152.02013605442176,0.2249467670917511,bass
152.1014058956916,0.521930456161499,high
152.33360544217686,0.29058316349983215,bass
152.56580498866214,0.40469735860824585,high
152.71673469387756,0.15140780806541443,bass
152.80961451247165,0.4195671081542969,bass
152.96054421768707,0.17635713517665863,bass
153.0418140589569,0.6152794361114502,bass
153.27401360544218,0.24662533402442932,high
153.50621315192743,0.422124981880188,high
153.65714285714284,0.28149402141571045,high
153.7384126984127,0.4171375632286072,high
153.88934240362812,0.31043684482574463,high
153.98222222222222,0.49556589126586914,high
154.2144217687075,0.24577386677265167,bass
154.44662131519274,0.4660790264606476,high
154.59755102040816,0.3168998062610626,high
154.678820861678,0.43565627932548523,high
154.82975056689344,0.21735422313213348,bass
154.91102040816327,0.4551564157009125,high
155.15482993197278,0.17209668457508087,bass
155.27092970521542,0.19504445791244507,bass
155.38702947845806,0.4180770814418793,high
155.6192290249433,0.1819358766078949,bass
155.85142857142858,0.4399583041667938,high
156.08362811791383,0.151681050658226,bass
156.32743764172335,0.3528907299041748,high
156.55963718820863,0.17565080523490906,high
156.74539682539682,0.1554311364889145,bass
156.79183673469387,0.3135584592819214,high
157.02403628117915,0.27853426337242126,bass
157.2562358276644,0.2703961133956909,high
157.50004535147391,0.26612579822540283,high
157.61614512471655,0.1590648591518402,bass
157.7322448979592,0.30693134665489197,high
158.19664399092972,1.0,high
158.66104308390024,0.9880803823471069,high
158.90485260770976,0.2737584412097931,high
159.137052154195,0.3648468852043152,high
159.36925170068028,0.37654581665992737,high
159.60145124716553,0.4520866870880127,bass
160.0696598639456,0.6343584060668945,high
160.30185941043084,0.32000577449798584,high
160.5340589569161,0.33703479170799255,bass
160.77786848072563,0.1621939241886139,high
161.01006802721088,0.5201870203018188,high
161.24226757369615,0.403085857629776,high
161.4744671201814,0.4924178719520569,bass
161.71827664399092,0.22679895162582397,high
161.9504761904762,0.3681052029132843,high
162.18267573696144,0.23043429851531982,high
162.41487528344672,0.5197733640670776,bass
162.64707482993197,0.3095396161079407,high
162.87927437641724,0.7205096483230591,high
163.12308390022676,0.3883656859397888,high
163.355283446712,0.41600945591926575,high
163.58748299319728,0.20534676313400269,high
163.81968253968253,0.8139646053314209,high
163.97061224489795,0.2294861227273941,bass
164.0518820861678,0.29429635405540466,high
164.20281179138323,0.2745933532714844,bass
164.28408163265306,0.363384872674942,bass
164.52789115646257,0.26696956157684326,high
164.76009070294785,0.6887892484664917,high
164.9922902494331,0.478640079498291,high
165.22448979591837,0.7404008507728577,bass
165.4682993197279,0.25170063972473145,high
165.6888888888889,0.40325143933296204,high
165.93269841269841,0.24246671795845032,bass
166.16489795918366,0.6296854615211487,bass
166.39709750566894,0.38094136118888855,high
166.6292970521542,1.0,high
166.86149659863946,0.4975317120552063,high
167.0936961451247,0.44858211278915405,high
167.33750566893423,0.3917098045349121,high
167.5697052154195,0.9532996416091919,high
167.72063492063492,0.16914570331573486,bass
167.80190476190475,0.3837021291255951,high
167.95283446712017,0.17006313800811768,high
168.03410430839003,0.501926600933075,bass
168.27791383219954,0.33104392886161804,high
168.51011337868482,0.6443626284599304,high
168.74231292517007,0.5741264820098877,high
168.97451247165532,0.8511722683906555,bass
169.2067120181406,0.3391481637954712,high
169.43891156462584,0.6170181035995483,high
169.6827210884354,0.34959253668785095,high
169.91492063492063,0.6450894474983215,bass
170.10448979591837,0.15466508269309998,bass
170.15092970521542,0.450286328792572,high
170.3831292517007,0.8906487226486206,high
170.61532879818594,0.6390334367752075,high
170.8475283446712,1.0,bass
171.09133786848074,0.3681944012641907,high
171.32353741496598,0.6564955115318298,high
171.4744671201814,0.1908561885356903,bass
171.55573696145126,0.47047531604766846,high
171.70666666666668,0.16947586834430695,bass
171.7879365079365,0.591164767742157,bass
172.02013605442176,0.3160206377506256,high
172.25233560090703,0.8655775785446167,high
172.49614512471655,0.5862228274345398,high
172.72834467120182,0.567154586315155,bass
172.8328344671202,0.15966999530792236,bass
172.96054421768707,0.5211918950080872,high
173.19274376417235,0.7457945346832275,high
173.4249433106576,0.26206374168395996,high
173.65714285714284,0.43476831912994385,high
173.9009523809524,0.3607465922832489,high
174.13315192743764,0.4143598973751068,high
174.3653514739229,0.3476794362068176,high
174.59755102040816,0.3861919641494751,bass
174.84136054421768,0.29669955372810364,high
175.07356009070295,0.5244747400283813,high
175.3057596371882,0.37407469749450684,high
175.45668934240362,0.16049952805042267,high
175.53795918367348,0.4961216151714325,bass
175.77015873015873,0.3328324556350708,high
176.002358276644,0.4604760408401489,high
176.24616780045352,0.3410077393054962,high
176.47836734693877,0.3820255398750305,bass
176.71056689342404,0.376801460981369,high
176.9427664399093,0.503338634967804,high
177.17496598639457,0.3477683663368225,high
177.40716553287982,0.42551499605178833,bass
177.65097505668933,0.4112054705619812,high
177.8831746031746,0.7149085402488708,high
178.11537414965986,0.4907117486000061,high
178.34757369614513,0.3471202850341797,bass
178.59138321995465,0.28841543197631836,high
178.8235827664399,0.4234149754047394,bass
179.05578231292517,0.27181822061538696,high
179.18349206349205,0.15096205472946167,high
179.28798185941042,0.4079064130783081,bass
179.5201814058957,0.32914403080940247,high
179.75238095238095,0.41291356086730957,high
180.220589569161,0.6321818232536316,high
180.3482993197279,0.18390923738479614,high
180.46439909297052,0.5137773156166077,high
180.69659863945577,0.8164837956428528,high
180.92879818594105,0.3944031298160553,high
181.1609977324263,0.4411119222640991,bass
181.2887074829932,0.2070135772228241,high
181.39319727891157,0.6412147879600525,high
181.6370068027211,0.5610784292221069,high
181.8575963718821,0.5358368754386902,high
182.1014058956916,0.7261402010917664,bass
182.2291156462585,0.2709059417247772,high
182.33360544217686,0.694418728351593,high
182.56580498866214,0.9347988367080688,high
182.80961451247165,0.683205783367157,high
182.9489342403628,0.16885694861412048,high
183.0418140589569,0.7390714287757874,bass
183.27401360544218,0.3680047392845154,high
183.50621315192743,1.0,high
183.69197278911565,0.16001427173614502,bass
183.7384126984127,0.6190656423568726,high
183.97061224489795,0.696864664554596,bass
184.2144217687075,0.5627954602241516,high
184.44662131519274,0.8902876973152161,high
184.678820861678,0.5618988275527954,high
184.91102040816327,0.8276004791259766,bass
184.9922902494331,0.17422817647457123,bass
185.01551020408164,0.15843655169010162,bass
185.06195011337869,0.1518416553735733,high
185.15482993197278,0.5458919405937195,high
185.38702947845806,0.7102251648902893,high
185.6192290249433,0.6292871236801147,high
185.85142857142858,0.455536425113678,bass
185.94430839002268,0.16074226796627045,bass
186.08362811791383,0.42574605345726013,high
186.31582766439908,0.3122781813144684,high
186.46675736961453,0.15385928750038147,high
186.55963718820863,0.37206631898880005,high
186.6873469387755,0.15124216675758362,high
186.79183673469387,0.2704635560512543,bass
186.9079365079365,0.18685956299304962,high
187.02403628117915,0.6232860088348389,high
187.2562358276644,0.7878593802452087,high
187.48843537414967,0.8448692560195923,high
187.72063492063492,0.2747274339199066,bass
187.83673469387756,0.21212168037891388,high
187.96444444444444,0.46479666233062744,high
188.19664399092972,0.6649957895278931,bass
188.3243537414966,0.16031377017498016,bass
188.3824036281179,0.1608397513628006,high
188.42884353741496,0.34598401188850403,high
189.36925170068028,0.29226499795913696,bass
189.84526077097505,0.4983537197113037,bass
193.36689342403628,0.48211461305618286,bass
193.44816326530614,0.39101001620292664,bass
193.56426303854875,0.3792918622493744,bass
195.3986394557823,0.9885826706886292,bass
195.49151927437643,0.2913402318954468,bass
195.64244897959185,1.0,bass
195.8049886621315,0.44441545009613037,high